Walls U Value,Walls Area,Floor U Value,Floor Area,Roof U value,Roof Area,Maintenance Factor,Mid-pane U value,Av Frame Width,Glazing g,Frame U value,Psi Factor,Infiltration Rate,Ventilation Rate,Shelter Factor,TFA,Volume,Occupants,Metabolic Gains,Electrical Gains,MVHR efficiency,W1H,W1W,W1A,W1B,W1dir,W2H,W2W,W2A,W2B,W2dir,W3H,W3W,W3A,W3B,W3dir,W4H,W4W,W4A,W4B,W4dir,Linear TB coef,length of TB,Point TB coef,Number of point TB,Floors,Total Heating E
0.15,581.49,0.09,575.18,0.07,621.02,0.66,3.78,1.14,0.41,2.96,0.04,1.76,28.53,0.07,2686.77,54369.96,162.59,3.44,1.07,0.45,3.98,50.8,69.3,109.04,67,4.63,45.18,29.63,1.69,157,39.9,8.08,75.79,2.46,247,9.92,20.83,39.01,0.18,337,0.1,898.57,17.79,456.96,6.0,443.95
0.08,735.79,0.12,887.91,0.03,1050.52,0.82,1.98,1.12,0.4,1.4,0.07,3.59,6.77,0.06,3212.92,33326.05,383.64,3.27,1.45,0.65,13.37,17.67,10.24,95.01,27,18.0,19.13,56.57,138.1,117,4.82,57.32,85.67,42.86,207,23.07,12.98,81.27,166.04,297,-0.06,653.85,1.9,214.36,4.0,107.52
0.08,1617.75,0.08,1213.46,0.02,1319.01,0.89,1.48,2.88,0.78,1.88,0.07,5.64,8.64,0.04,5436.97,111392.03,556.01,2.64,1.15,0.92,8.34,41.16,80.84,58.78,55,21.29,13.63,39.78,44.4,145,23.54,15.06,21.49,148.11,235,24.9,19.28,9.16,101.42,325,0.07,685.9,3.46,1673.95,6.0,226.94
0.06,1089.27,0.15,258.45,0.03,322.83,0.8,4.12,0.92,0.34,1.68,0.05,2.5,28.92,0.03,890.65,9746.48,178.86,3.01,1.36,0.62,1.55,10.2,88.27,68.34,12,32.27,1.42,37.47,119.62,102,5.45,9.43,27.69,83.54,192,28.63,1.65,38.27,88.3,282,-0.07,7.75,21.21,56.48,4.0,196.34
0.12,775.27,0.11,158.01,0.03,162.21,0.24,1.08,0.64,0.7,0.34,0.06,2.06,18.07,0.04,583.88,5190.47,94.14,3.17,0.9,0.79,15.6,3.16,11.41,1.67,89,2.37,11.71,42.9,156.37,179,6.95,4.23,83.67,114.27,269,12.01,3.77,18.86,137.11,359,0.26,604.15,7.14,393.74,4.0,480.5
0.09,451.76,0.08,706.78,0.15,808.0,0.66,3.73,0.69,0.37,2.51,0.06,1.07,10.58,0.03,1919.87,19110.8,311.41,2.98,1.45,0.55,14.63,10.32,86.63,50.37,40,19.51,9.56,30.58,134.14,130,7.09,26.2,43.93,157.79,220,8.07,23.18,17.55,161.87,310,0.27,599.84,16.59,0.0,3.0,119.16
0.11,3396.49,0.16,778.13,0.03,929.39,0.41,1.1,3.04,0.41,1.59,0.03,1.26,23.22,0.04,5197.94,204401.2,1019.81,2.76,1.17,0.83,6.41,87.92,69.61,90.46,38,17.96,19.9,43.07,165.32,128,15.57,15.89,18.43,0.49,218,22.0,13.05,86.22,41.88,308,0.16,772.21,13.8,994.95,8.0,316.5
0.04,1778.0,0.14,136.77,0.02,174.25,0.12,3.51,2.32,0.39,2.17,0.06,2.14,22.75,0.07,943.01,27914.46,51.97,3.05,1.19,0.38,8.53,9.86,6.2,84.23,9,4.2,30.69,27.72,13.18,99,3.37,14.04,88.89,141.0,189,11.78,8.31,55.75,18.14,279,0.19,439.08,1.54,1171.35,8.0,488.0
0.13,154.41,0.14,590.88,0.1,679.62,0.16,1.1,0.2,0.32,0.42,0.06,1.02,8.82,0.05,569.23,2587.59,14.95,2.08,0.87,0.46,2.2,15.27,32.08,11.98,31,10.69,6.84,14.79,92.78,121,23.67,2.42,73.89,8.31,211,12.05,3.38,51.23,165.79,301,0.15,192.53,28.83,533.78,1.0,2401.67
0.07,1314.65,0.1,297.26,0.11,355.23,0.3,3.07,1.04,0.4,1.51,0.03,4.94,23.38,0.1,1113.87,16005.87,200.19,1.75,0.92,0.33,37.27,2.15,41.61,174.04,2,6.51,13.29,44.77,29.1,92,2.55,48.17,47.41,112.4,182,13.46,9.95,82.09,62.55,272,0.22,45.32,9.42,834.94,4.0,1076.24
0.08,2002.07,0.13,1043.91,0.09,1066.42,0.2,3.08,1.26,0.39,2.43,0.05,2.66,20.21,0.07,5542.53,156754.7,282.68,2.2,1.46,0.88,6.41,62.57,25.44,33.16,39,39.2,11.43,28.62,82.5,129,27.83,12.12,32.93,121.74,219,35.47,14.99,51.78,131.3,309,0.05,270.9,24.59,1288.77,7.0,696.21
0.1,60.7,0.07,1594.62,0.07,1874.52,0.47,2.21,0.35,0.54,0.11,0.06,2.47,5.16,0.09,1476.35,5186.9,363.3,3.18,1.12,0.5,5.03,21.84,56.62,109.05,24,4.64,9.48,72.4,62.44,114,8.84,7.81,63.91,63.57,204,15.08,8.71,23.08,28.11,294,-0.07,287.56,14.83,735.39,1.0,698.26
0.17,324.25,0.12,1799.98,0.15,2010.07,0.34,1.8,1.92,0.43,2.66,0.06,5.82,24.29,0.07,5740.89,73026.5,193.39,3.19,1.15,0.4,20.21,24.41,10.13,107.82,75,20.72,11.66,72.3,17.85,165,42.05,8.14,15.92,31.41,255,6.86,35.43,68.71,7.77,345,0.05,956.53,2.37,1423.94,4.0,219.34
0.05,1261.93,0.16,981.26,0.02,1189.1,0.32,1.78,1.26,0.31,2.34,0.07,5.19,11.01,0.07,5115.83,133238.69,375.33,1.31,1.03,0.68,21.6,15.6,47.46,109.64,65,14.81,18.7,34.1,82.24,155,26.94,14.75,4.52,122.28,245,49.38,9.56,4.11,125.41,335,0.06,993.97,11.86,196.08,6.0,347.88
0.05,955.43,0.09,500.96,0.09,607.51,0.7,4.23,1.12,0.81,1.84,0.06,3.78,14.81,0.09,1580.58,29061.82,391.58,4.44,0.82,0.38,14.76,11.17,24.42,36.6,86,16.29,6.46,22.52,105.2,176,27.38,6.31,68.47,88.95,266,21.66,6.55,33.57,89.79,356,0.39,756.41,17.17,187.55,4.0,475.1
0.1,211.89,0.09,752.75,0.12,815.13,0.79,3.65,0.35,0.75,1.21,0.05,5.76,25.93,0.07,682.27,2640.74,58.48,2.86,1.29,0.75,10.22,4.19,42.73,21.91,86,4.27,13.61,67.52,45.29,176,14.54,2.1,76.6,85.02,266,9.19,2.03,51.84,34.51,356,0.01,190.55,7.38,431.35,1.0,503.05
0.13,925.52,0.09,958.15,0.18,1206.77,0.32,4.55,1.76,0.85,2.07,0.06,2.45,12.1,0.04,3081.12,45824.72,762.96,2.43,0.84,0.81,27.7,6.12,28.41,18.14,29,38.98,9.36,48.32,77.63,119,7.89,49.29,70.93,15.4,209,15.66,19.77,8.37,10.47,299,0.22,63.44,9.11,511.75,4.0,307.53
0.1,1172.54,0.08,1035.91,0.02,1336.56,0.87,2.97,1.25,0.59,2.14,0.05,4.44,28.82,0.06,3894.88,82390.28,785.07,1.78,0.78,0.65,28.53,13.19,60.63,67.24,86,21.52,16.66,23.91,172.65,176,28.29,9.19,26.58,27.87,266,23.67,10.62,36.55,54.12,356,0.08,451.63,21.71,1656.0,5.0,1068.77
0.04,355.44,0.12,166.02,0.16,183.9,0.71,3.95,0.88,0.74,2.25,0.06,3.77,29.99,0.08,303.57,1404.41,68.51,3.39,0.82,0.51,15.76,0.76,74.91,56.95,10,7.64,2.23,75.03,122.27,100,1.98,6.32,79.0,55.1,190,1.18,16.19,1.53,33.18,280,0.39,98.01,8.77,21.57,2.0,220.63
0.14,514.39,0.18,492.4,0.15,500.96,0.65,4.43,0.99,0.75,0.23,0.06,3.8,14.5,0.06,1120.08,11596.81,214.9,1.31,0.98,0.41,8.26,8.26,19.54,3.35,71,4.07,12.99,76.8,126.67,161,3.39,15.35,2.81,167.7,251,5.23,7.59,7.11,56.92,341,0.38,203.69,7.7,619.36,3.0,577.04
0.08,588.03,0.09,135.75,0.06,171.07,0.75,1.59,0.6,0.56,2.44,0.05,5.04,17.0,0.1,579.06,8970.42,117.88,1.32,1.16,0.36,4.55,7.68,73.33,93.74,43,8.7,2.83,48.35,133.36,133,3.53,9.19,68.15,84.81,223,12.48,1.44,77.21,59.63,313,0.19,167.04,10.74,645.24,5.0,1352.7
0.17,119.75,0.09,1987.48,0.16,2316.83,0.25,1.81,0.21,0.47,2.44,0.06,3.01,25.57,0.07,1819.13,8095.91,196.9,2.27,1.0,0.43,19.01,8.79,0.07,40.3,50,22.66,5.22,76.27,11.02,140,25.72,6.69,3.13,83.76,230,8.82,7.96,14.11,75.83,320,0.01,181.94,7.03,584.78,1.0,301.24
0.06,434.36,0.05,1725.43,0.07,1738.75,0.27,4.8,0.8,0.39,0.85,0.06,2.98,8.34,0.06,3131.78,22750.43,378.14,1.77,1.09,0.64,3.98,13.66,81.13,76.64,67,16.35,11.26,10.25,111.39,157,5.77,27.27,5.23,107.87,247,8.53,16.0,60.28,70.2,337,-0.05,53.97,20.66,1955.8,2.0,1235.49
0.05,1043.23,0.02,1532.58,0.09,1864.45,0.12,1.98,2.15,0.8,2.12,0.05,2.97,16.46,0.03,6589.74,98920.39,148.28,1.27,0.88,0.84,22.11,21.67,41.13,145.54,40,15.63,23.82,65.17,130.88,130,41.48,3.73,55.98,172.76,220,8.63,51.36,57.16,108.83,310,0.22,1118.87,29.04,1308.46,5.0,566.11
0.07,190.42,0.1,388.79,0.07,467.47,0.63,2.29,0.27,0.66,0.37,0.07,3.31,21.97,0.09,369.22,1076.71,35.17,1.9,1.31,0.34,5.53,3.11,69.07,173.01,49,2.28,14.99,72.5,60.71,139,8.36,3.64,29.84,105.85,229,17.3,1.88,52.63,44.16,319,-0.03,62.3,4.83,32.89,1.0,135.88
0.17,652.49,0.11,407.74,0.17,526.02,0.32,0.92,1.0,0.35,1.69,0.03,2.55,16.19,0.04,1809.84,30048.78,292.64,3.55,1.46,0.54,2.68,36.81,61.47,126.63,42,8.57,12.14,85.98,160.08,132,6.51,10.98,85.43,131.01,222,7.08,9.8,29.14,40.54,312,0.13,801.96,18.1,624.61,5.0,619.96
0.09,1852.11,0.1,731.49,0.05,901.43,0.39,2.62,1.36,0.81,1.38,0.04,3.77,8.28,0.08,5563.43,152992.03,1096.18,1.03,1.3,0.57,12.19,33.87,2.49,7.94,38,17.14,18.21,33.4,38.21,128,34.27,9.27,89.46,106.23,218,29.12,13.86,14.92,121.59,308,0.26,1795.92,22.9,1652.12,8.0,888.43
0.16,2310.05,0.16,111.12,0.03,122.56,0.77,4.16,1.2,0.53,2.21,0.06,2.5,21.47,0.1,757.71,25275.08,91.7,2.85,1.13,0.46,4.2,19.83,21.69,147.41,41,8.77,6.49,45.85,20.13,131,3.5,11.99,35.6,68.95,221,8.65,6.1,2.21,47.78,311,-0.08,687.5,1.51,170.28,8.0,415.29
0.05,557.48,0.1,556.23,0.03,652.99,0.27,4.41,0.38,0.42,2.17,0.05,4.8,10.74,0.07,948.46,5698.68,24.72,2.86,1.02,0.37,11.27,4.19,27.86,112.99,44,12.03,4.62,22.4,15.35,134,5.88,6.95,36.19,29.95,224,4.67,13.9,61.79,139.16,314,0.27,296.98,22.73,689.97,2.0,1561.4
0.13,549.6,0.04,544.49,0.07,679.83,0.22,3.42,0.38,0.47,2.31,0.06,3.21,14.84,0.06,1031.92,6168.62,135.14,2.48,1.47,0.93,8.27,14.31,57.94,173.04,44,10.49,9.27,76.81,38.6,134,7.56,7.87,85.48,133.37,224,7.25,16.15,49.21,108.72,314,0.35,275.25,4.56,577.83,2.0,349.05
0.17,229.65,0.16,1148.29,0.06,1308.36,0.46,1.32,2.22,0.71,1.6,0.07,5.84,19.88,0.09,5846.93,88565.19,831.87,1.99,1.04,0.8,10.74,50.75,46.93,137.82,58,128.15,5.65,74.19,82.91,148,84.15,4.85,0.35,6.31,238,50.13,12.04,50.05,72.64,328,0.28,1109.68,29.77,1291.93,6.0,834.29
0.17,981.21,0.08,671.27,0.08,711.47,0.19,4.69,0.48,0.32,1.6,0.06,3.8,13.39,0.04,1622.75,20361.25,77.2,3.78,1.44,0.36,19.11,4.97,29.66,62.13,33,11.25,13.89,19.96,129.96,123,13.09,10.84,7.77,108.08,213,14.15,11.21,35.36,40.11,303,0.3,47.62,14.94,947.9,3.0,928.56
0.17,1020.23,0.09,1300.68,0.05,1462.82,0.18,2.6,0.72,0.71,2.27,0.04,5.44,9.16,0.04,3367.45,42910.57,703.31,4.34,1.21,0.73,17.55,9.87,66.27,144.26,80,4.47,30.94,31.3,98.03,170,44.42,3.0,29.86,149.57,260,8.24,11.4,8.23,178.0,350,0.01,606.9,24.69,1911.95,3.0,1311.95
0.15,1500.68,0.1,1275.18,0.13,1297.68,0.6,1.29,1.12,0.35,2.61,0.05,3.86,15.92,0.09,8833.0,255799.84,574.21,4.25,0.73,0.71,15.55,44.67,75.14,109.27,48,94.49,6.39,45.93,144.15,138,102.24,7.45,11.52,130.3,228,15.79,54.14,43.2,75.93,318,0.29,92.55,15.89,2014.82,8.0,601.63
0.03,327.1,0.05,2214.56,0.13,2662.62,0.44,3.23,0.27,0.35,2.63,0.05,0.95,27.76,0.1,2174.13,8436.58,334.28,2.52,1.2,0.81,2.6,28.9,29.21,2.69,48,8.02,13.88,4.55,109.72,138,1.97,49.36,58.87,8.3,228,58.49,2.58,84.94,162.76,318,0.01,131.86,22.79,1046.4,1.0,1100.62
0.11,313.57,0.05,913.38,0.02,970.55,0.88,3.7,0.18,0.7,1.62,0.04,3.92,29.58,0.05,843.7,2615.35,89.35,3.67,0.91,0.68,15.54,2.61,18.19,79.66,49,33.33,1.47,70.48,117.8,139,1.39,26.35,88.82,31.99,229,1.78,28.52,23.44,130.95,319,0.14,249.95,4.31,975.93,1.0,498.58
0.13,2752.55,0.12,874.56,0.13,967.65,0.64,1.43,1.52,0.54,0.24,0.05,4.59,27.68,0.08,6396.52,160625.73,1453.08,1.47,0.94,0.89,39.65,4.58,51.48,175.31,44,16.63,7.92,52.5,154.41,134,19.87,18.31,44.01,154.13,224,5.02,68.9,46.28,44.62,314,-0.06,1640.32,7.26,2120.51,8.0,487.7
0.07,102.4,0.14,1504.06,0.09,1685.44,0.79,2.39,0.63,0.54,1.27,0.04,5.95,15.25,0.04,3406.3,29230.15,827.28,2.05,1.4,0.35,18.79,17.32,17.2,123.67,67,5.95,54.62,68.12,86.56,157,22.22,6.24,6.42,39.37,247,8.42,39.79,6.21,138.78,337,-0.03,673.89,6.29,107.27,3.0,185.97
0.09,148.92,0.17,369.02,0.15,398.4,0.59,2.53,0.31,0.73,1.67,0.03,4.53,7.93,0.04,335.93,1168.75,68.8,2.57,0.71,0.69,5.91,4.68,24.13,22.29,27,6.24,2.48,55.86,13.18,117,0.75,18.81,75.01,107.72,207,3.38,6.9,81.88,27.51,297,0.12,35.49,12.85,262.71,1.0,964.56
0.03,2682.69,0.06,516.49,0.14,553.47,0.15,2.83,3.2,0.68,1.23,0.05,5.86,24.25,0.08,3280.82,93863.11,442.18,2.57,1.31,0.36,15.32,4.14,18.96,131.79,39,5.96,30.78,76.1,70.69,129,4.1,65.57,69.9,2.01,219,22.8,6.17,38.98,75.69,309,0.11,1405.15,27.67,420.7,8.0,883.06
0.11,2978.75,0.16,1117.08,0.15,1335.8,0.55,2.59,0.65,0.5,2.71,0.03,5.17,9.92,0.07,4142.14,81509.03,627.88,1.38,0.81,0.54,13.0,16.41,37.95,3.76,74,6.79,20.17,55.49,19.45,164,7.63,21.93,47.55,155.15,254,11.81,12.29,23.86,88.14,344,0.07,788.42,23.0,1208.07,5.0,852.06
0.05,1224.71,0.03,831.49,0.11,1034.61,0.47,3.08,1.04,0.37,1.98,0.07,0.59,24.87,0.07,3058.2,56228.14,631.27,4.02,1.43,0.37,44.77,3.26,84.06,57.58,19,8.65,11.7,20.82,131.41,109,10.56,10.35,88.18,14.96,199,10.49,21.4,87.69,160.64,289,0.36,130.09,6.98,1242.62,4.0,357.13
0.14,668.7,0.18,215.33,0.13,267.56,0.29,4.35,0.51,0.35,0.1,0.05,3.96,22.28,0.08,586.74,7740.1,35.47,4.21,1.28,0.37,9.23,3.43,38.54,147.74,80,11.17,2.36,39.45,34.1,170,5.76,4.26,26.58,174.99,260,0.7,15.94,59.83,113.55,350,0.34,264.37,3.29,299.6,3.0,309.24
0.17,289.41,0.03,212.96,0.16,256.81,0.45,0.87,0.94,0.32,1.48,0.04,1.66,15.86,0.09,391.71,2624.5,19.58,1.29,1.47,0.34,5.07,6.13,81.49,78.83,20,10.63,4.92,58.9,4.51,110,4.74,3.58,39.94,89.97,200,1.71,7.73,1.74,36.54,290,-0.03,193.61,28.05,409.66,2.0,2636.86
0.04,147.52,0.13,201.74,0.11,249.29,0.61,1.08,0.2,0.73,1.81,0.05,2.28,7.33,0.09,321.59,1524.77,66.17,4.16,1.08,0.64,6.37,4.49,50.88,4.47,60,7.62,2.14,51.83,73.98,150,1.51,24.23,68.01,20.38,240,1.96,19.1,7.67,77.51,330,0.22,103.82,29.42,170.63,2.0,1420.83
0.06,4286.86,0.15,888.69,0.06,972.32,0.56,2.21,3.12,0.44,2.77,0.07,3.12,13.8,0.07,5677.97,218327.69,1265.32,1.84,0.82,0.37,8.27,33.1,17.21,70.19,79,27.75,12.83,48.83,174.0,169,43.24,6.58,3.74,163.27,259,8.92,24.79,83.99,103.99,349,0.28,84.54,27.73,946.65,8.0,717.47
0.11,707.1,0.04,327.27,0.12,382.33,0.17,2.77,1.23,0.39,0.62,0.05,5.32,23.87,0.08,817.28,6952.77,31.85,1.33,0.92,0.35,14.19,4.77,50.69,10.28,9,4.37,12.13,13.16,118.01,99,2.73,14.74,50.87,139.3,189,4.04,16.82,83.53,148.29,279,0.34,53.82,2.28,359.51,3.0,278.84
0.09,995.42,0.16,522.83,0.15,563.62,0.86,1.96,0.52,0.54,2.06,0.06,0.81,7.86,0.09,1638.2,25012.21,255.48,1.04,1.31,0.69,36.3,3.95,78.59,92.71,61,4.14,71.83,35.99,62.38,151,15.6,4.89,28.88,21.03,241,44.67,2.36,59.86,64.59,331,0.3,870.36,23.96,857.47,4.0,1224.14
0.13,909.16,0.18,801.43,0.18,953.97,0.14,4.72,0.84,0.71,0.75,0.03,1.45,21.03,0.09,2128.93,22762.7,373.57,4.05,1.17,0.46,23.01,5.3,40.97,177.4,13,5.02,8.26,57.14,18.17,103,25.69,5.2,16.81,88.65,193,14.37,4.51,49.65,98.3,283,0.22,437.67,20.36,987.46,3.0,934.16
0.08,1515.16,0.1,180.39,0.04,230.62,0.53,3.84,2.45,0.74,1.02,0.04,4.83,26.05,0.09,766.22,16915.34,40.26,2.72,1.38,0.76,16.94,2.32,62.27,51.97,72,9.55,4.95,77.19,50.78,162,8.03,4.64,23.54,111.49,252,14.44,4.69,3.45,67.91,342,0.02,220.52,27.71,157.12,5.0,775.04
0.04,696.87,0.11,436.68,0.06,513.07,0.74,4.54,0.98,0.41,2.07,0.05,3.38,14.27,0.07,816.59,6619.28,92.91,3.81,1.38,0.66,8.24,9.13,7.42,151.88,70,5.13,6.33,82.19,171.63,160,8.08,4.19,55.04,137.49,250,3.91,24.41,14.15,36.58,340,0.39,153.82,25.34,350.88,2.0,1079.55
0.02,111.58,0.08,80.17,0.14,87.86,0.73,2.55,0.23,0.63,0.79,0.05,2.18,25.71,0.07,78.44,320.59,14.85,1.35,0.71,0.84,0.74,8.79,41.27,35.37,73,0.84,8.72,64.32,141.12,163,15.74,0.69,58.22,125.44,253,3.08,1.38,68.13,178.18,343,0.31,64.67,26.04,95.73,1.0,2869.68
0.11,1281.67,0.17,1596.55,0.07,1637.78,0.4,2.81,0.88,0.51,0.96,0.05,1.97,13.44,0.06,11311.02,275712.13,1205.65,2.33,0.75,0.85,33.79,26.17,82.72,122.92,54,61.24,9.8,14.32,27.57,144,19.99,31.23,19.83,131.59,234,144.23,5.77,8.39,112.72,324,0.07,460.52,25.43,1605.7,8.0,427.32
0.14,1003.99,0.15,2186.17,0.03,2352.64,0.27,4.76,1.05,0.4,0.97,0.05,2.55,24.26,0.06,7795.42,97637.87,254.94,2.06,1.44,0.43,20.23,30.09,67.05,30.57,63,91.31,4.03,7.11,16.96,153,21.0,16.26,76.83,51.95,243,20.69,26.72,12.27,91.24,333,0.28,280.54,10.79,1040.56,5.0,238.87
0.07,656.27,0.02,861.09,0.05,1066.24,0.45,2.5,0.56,0.46,0.26,0.04,0.93,13.51,0.05,1506.41,12266.31,69.21,3.18,0.77,0.32,33.58,2.1,6.41,120.0,43,11.23,5.5,82.64,114.72,133,21.63,1.35,6.27,47.2,223,3.45,18.66,81.48,78.61,313,0.18,218.34,3.0,1171.3,2.0,215.9
0.11,193.04,0.13,677.57,0.07,747.47,0.79,2.13,0.26,0.71,0.21,0.07,5.54,25.23,0.07,641.3,1447.5,88.9,1.34,0.94,0.78,12.7,1.93,45.0,146.0,17,6.41,4.96,34.59,117.03,107,7.21,3.53,69.23,57.8,197,11.68,1.78,61.41,36.54,287,0.28,179.6,20.85,630.14,1.0,1858.23
0.05,96.03,0.14,2025.13,0.02,2385.52,0.65,3.96,0.25,0.46,0.96,0.07,1.63,26.74,0.07,1903.95,8073.13,61.96,2.49,0.99,0.51,53.03,2.57,66.59,41.72,87,37.1,4.54,63.02,155.75,177,6.97,37.72,4.71,46.41,267,16.57,11.69,19.82,19.77,357,0.15,324.78,9.35,620.39,1.0,377.14
0.17,1158.57,0.11,1622.32,0.03,1633.84,0.57,2.17,1.7,0.53,0.68,0.07,5.2,6.37,0.06,6756.31,97605.2,1075.61,3.38,1.08,0.85,59.01,3.99,80.57,149.71,30,46.8,4.21,39.95,138.38,120,14.09,19.05,82.16,61.88,210,18.62,24.04,60.49,119.02,300,0.35,64.46,3.52,1144.89,5.0,160.09
0.12,1313.62,0.1,469.8,0.11,549.56,0.77,1.68,3.2,0.4,1.25,0.06,3.12,7.97,0.06,2760.13,60180.08,557.59,3.88,1.28,0.62,7.16,9.91,76.23,100.34,81,24.56,8.55,58.79,161.87,171,8.88,24.67,89.01,40.46,261,55.14,3.45,0.45,65.42,351,-0.04,1306.04,4.16,1844.55,8.0,363.7
0.13,1295.77,0.04,1230.14,0.13,1236.96,0.82,4.54,0.96,0.82,1.07,0.05,4.01,24.08,0.06,4026.87,43260.62,507.35,3.21,1.32,0.75,11.96,12.71,0.28,48.88,55,38.46,4.71,19.1,175.55,145,9.37,9.0,51.92,12.19,235,17.73,10.51,18.88,123.4,325,0.23,707.08,24.62,1418.33,4.0,863.12
0.09,1210.13,0.08,1039.61,0.15,1328.31,0.64,2.11,1.24,0.55,1.19,0.06,2.79,5.51,0.04,3585.36,63923.58,589.07,2.29,0.76,0.73,8.32,19.11,22.05,113.09,70,6.04,31.22,50.24,21.83,160,20.54,11.55,20.17,43.81,250,32.94,7.28,43.45,146.41,340,0.03,145.07,22.65,1878.44,4.0,1118.59
0.15,1807.77,0.09,293.66,0.07,373.36,0.88,3.15,0.7,0.67,1.83,0.05,2.0,13.99,0.09,1563.16,30419.95,163.5,3.5,1.24,0.85,35.27,2.38,5.62,32.37,68,14.43,6.48,27.3,149.1,158,16.61,5.02,13.81,123.89,248,10.7,12.12,44.33,171.44,338,0.09,737.78,23.5,2006.64,7.0,2750.61
0.12,1216.11,0.14,479.69,0.13,490.53,0.35,0.89,2.88,0.48,2.37,0.03,3.87,29.06,0.03,2039.19,43837.65,195.35,4.11,0.95,0.79,9.15,15.43,82.11,85.18,73,9.79,16.95,39.64,160.95,163,26.78,8.1,71.58,29.73,253,11.47,12.98,26.9,34.35,343,0.29,906.99,10.2,785.05,6.0,453.49
0.13,723.19,0.05,867.83,0.02,890.68,0.75,2.46,1.95,0.34,1.26,0.07,3.64,12.6,0.08,3698.67,72508.28,845.25,3.16,0.86,0.87,30.07,10.47,85.34,129.25,0,26.58,8.94,41.67,56.22,90,35.78,7.24,23.64,147.97,180,15.19,19.62,23.97,93.15,270,-0.09,665.51,21.38,1097.43,5.0,734.87
0.1,920.79,0.16,734.47,0.05,791.25,0.53,2.32,2.88,0.64,1.51,0.07,1.62,27.43,0.03,3381.71,58433.72,258.29,2.05,1.08,0.62,13.77,24.47,56.99,109.69,76,15.49,15.49,2.43,108.18,166,9.5,24.72,11.12,138.78,256,9.54,24.81,77.45,10.1,346,0.37,339.53,17.22,1147.07,6.0,595.81
0.06,2988.43,0.08,1306.77,0.1,1460.81,0.17,2.18,1.36,0.69,0.56,0.07,1.98,28.13,0.1,8943.28,317891.73,1924.58,1.72,1.17,0.32,71.16,17.79,15.06,113.76,84,67.29,13.03,74.27,144.83,174,27.48,30.45,81.89,54.95,264,22.02,19.04,34.39,129.57,354,-0.08,161.98,13.45,1067.82,8.0,488.79
0.11,1849.51,0.08,865.15,0.18,1010.73,0.38,3.77,1.32,0.71,0.38,0.06,3.02,8.3,0.04,3985.58,80701.58,794.64,1.81,1.41,0.65,7.59,34.38,24.0,174.88,42,42.71,5.53,27.63,17.69,132,31.81,6.16,29.91,139.55,222,35.58,6.28,35.79,23.12,312,0.2,1269.2,19.9,2059.37,6.0,1012.88
0.16,741.44,0.1,440.87,0.02,525.22,0.37,1.45,0.5,0.51,1.13,0.05,4.42,11.07,0.09,719.97,5607.93,172.01,4.34,0.84,0.72,25.09,2.9,37.82,46.16,6,7.12,6.56,49.88,128.01,96,4.25,9.77,25.96,46.62,186,9.02,3.7,39.13,111.98,276,-0.07,149.47,7.21,354.66,2.0,426.14
0.13,1145.24,0.14,142.6,0.09,167.73,0.79,3.22,3.04,0.34,0.7,0.03,0.97,26.82,0.05,1012.65,32232.07,102.68,1.89,1.39,0.54,6.09,6.47,18.79,12.75,13,2.38,8.15,77.01,10.78,103,3.32,25.61,72.25,60.91,193,1.99,29.47,44.93,86.49,283,0.23,588.45,22.88,367.63,8.0,839.7
0.13,744.94,0.02,1305.09,0.06,1359.9,0.19,1.12,1.44,0.63,2.54,0.06,0.97,13.37,0.09,8577.36,201745.17,1327.24,3.02,0.91,0.51,20.91,18.47,10.41,7.8,45,20.12,26.58,7.1,108.95,135,15.62,77.15,36.59,68.9,225,80.31,9.84,0.62,85.76,315,0.28,989.28,24.73,673.55,8.0,278.08
0.06,135.55,0.15,528.09,0.07,593.08,0.5,2.17,0.36,0.75,1.43,0.06,3.22,11.96,0.09,508.35,1150.05,32.1,2.56,1.17,0.5,7.02,3.74,13.1,140.91,73,7.18,6.34,58.51,173.91,163,12.62,5.17,39.03,107.94,253,1.64,37.25,25.53,143.98,343,0.38,102.36,11.2,262.3,1.0,560.5
0.13,416.04,0.07,774.77,0.08,828.44,0.68,1.37,1.86,0.33,0.73,0.07,2.9,6.76,0.05,4415.88,81318.35,828.47,3.29,1.3,0.42,34.26,9.99,65.78,30.89,47,19.25,23.76,75.62,127.98,137,20.57,22.32,59.85,134.16,227,48.93,9.47,1.16,50.08,317,-0.03,886.36,16.46,883.58,6.0,378.19
0.12,955.33,0.06,572.18,0.05,643.47,0.78,2.79,1.0,0.44,0.65,0.03,1.14,10.19,0.04,2260.89,46903.54,165.74,2.83,1.23,0.49,5.9,30.46,74.63,130.53,42,41.99,5.44,32.48,101.5,132,12.23,15.44,60.77,71.41,222,9.83,17.48,20.76,13.31,312,0.01,678.68,15.26,127.9,5.0,132.27
0.04,2281.25,0.07,391.5,0.09,431.54,0.49,4.24,3.28,0.57,1.26,0.03,3.33,16.85,0.04,2546.55,83745.53,499.18,3.0,0.88,0.77,21.01,7.07,31.75,156.6,85,14.12,22.07,8.26,115.29,175,10.17,19.63,34.52,28.71,265,13.26,27.05,19.51,100.65,355,0.09,469.36,9.41,2360.12,8.0,997.84
